;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse;Zch_Stampfenbachstrasse
;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse;Zürich Stampfenbachstrasse
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet;Airmet
;CO;CO;Hr;NO;NO;NO2;NO2;NOx;O3;O3;p;PM10;RainDur;SO2;SO2;StrGlo;T;WD;WVv
;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle ;Alle 
;Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);;Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Subtraktion);Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);Kanalberechnungen (Eichkorrektur);;Horizontale Verdichtung (Erster Messwert);;Kanalberechnungen (Eichkorrektur);Umrechnung ([ppb]->[ug/m3] Station);;;;
;mg/m3;ppm;%Hr;µg/m3;ppb;µg/m3;ppb;ppb;µg/m3;ppb;hPa;µg/m3;min;ppb;µg/m3;W/m2;°C;°;m/s
;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30;min30
Startzeit;Berechnet;Berechnet;Final;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Berechnet;Final;Berechnet;Final;Berechnet;Berechnet;Final;Final;Final;Final
17.01.2013 13:30;0.515154907;0.44251;79.111;31.19847894;25.013;44.95221164;23.507;48.52;12.26126933;6.146;960.35;28.07024;0;1.2072;3.214162158;99.721;-2.2057;250.82;1.7205
17.01.2013 14:00;0.524491515;0.45053;78.203;33.04945815;26.497;46.25065685;24.186;50.683;10.13819045;5.0818;960.34;35.155904;0.36667;1.1792;3.13961234;68.114;-2.0695;253.24;1.6342
17.01.2013 14:30;0.539974917;0.46383;81.582;37.51974754;30.081;49.56083162;25.917;55.998;8.707975026;4.3649;960.5;32.71472;0.28333;1.2336;3.284451986;50.961;-2.2694;269.31;1.1494
17.01.2013 15:00;0.539334626;0.46328;83.429;36.53937715;29.295;50.6278897;26.475;55.77;6.680456637;3.3486;960.64;36.04704;0.71667;1.1934;3.177419747;33.749;-2.4306;267.36;1.1389
17.01.2013 15:30;0.55209388;0.47424;84.537;30.80184054;24.695;51.22261203;26.786;51.481;5.475676202;2.7447;960.76;36.503936;0.93333;1.2454;3.31586941;24.439;-2.3;284.3;1.3775
17.01.2013 16:00;0.568776373;0.48857;87.145;30.69582085;24.61;52.46368853;27.435;52.045;3.625313803;1.8172;960.94;34.028768;8.4667;1.1673;3.107928667;11.428;-2.4974;290.85;1.4396
17.01.2013 16:30;0.56523731;0.48553;86.417;30.51496371;24.465;53.63592258;28.048;52.513;2.740930351;1.3739;961.14;33.754064;30;1.2542;3.339299352;5.0139;-2.2751;296.75;1.3887
17.01.2013 17:00;0.566098792;0.48627;84.87;32.06160402;25.705;54.38745272;28.441;54.146;1.890920747;0.94783;961.4;32.406976;30;1.3139;3.498250215;0.10059;-2.3723;307.66;1.6879
17.01.2013 17:30;0.597670963;0.51339;87.592;30.83551739;24.722;55.04719293;28.786;53.508;1.387183275;0.69533;961.62;35.722304;30;1.292;3.439941607;0.011936;-2.7752;294.77;1.3697
17.01.2013 18:00;0.589486879;0.50636;89.316;29.89755488;23.97;55.87521469;29.219;53.189;1.431851322;0.71772;961.75;33.182944;30;1.2849;3.421037903;0.0096571;-2.9361;294.39;0.99859
17.01.2013 18:30;0.595796656;0.51178;89.353;29.54082978;23.684;55.69545939;29.125;52.809;1.357477726;0.68044;961.88;32.11528;30;1.3209;3.516887669;0.019423;-2.9552;298.55;1.0368
17.01.2013 19:00;0.577379557;0.49596;88.007;26.77558659;21.467;53.66269464;28.062;49.529;1.517317117;0.76056;961.91;29.271008;30;1.4441;3.844906869;0.007704;-2.8418;301.85;1.1026
17.01.2013 19:30;0.565877601;0.48608;88.455;27.4890368;22.039;55.58645884;29.068;51.107;1.361028826;0.68222;961.96;29.153008;30;1.3988;3.724295913;0.015408;-2.7667;303.59;1.2253
17.01.2013 20:00;0.560068415;0.48109;88.694;25.01191773;20.053;52.99912986;27.715;47.768;1.484938269;0.74433;962.04;30.833328;30;1.3555;3.609009944;0.014865;-2.9749;301.39;1.2973
17.01.2013 20:30;0.535166913;0.4597;87.58;15.91667492;12.761;51.93015949;27.156;39.917;1.946341844;0.97561;962.09;33.618128;30;1.4729;3.921586682;0.024414;-2.961;302.98;1.1511
17.01.2013 21:00;0.493547994;0.42395;87.542;8.186965822;6.5638;47.52653704;24.8532;31.417;3.993590783;2.0018;962.16;29.81664;30;1.3234;3.523543903;0.013455;-3.0723;305.05;1.5402
17.01.2013 21:30;0.521848859;0.44826;88.914;15.53250943;12.453;51.57638576;26.971;39.424;1.993443792;0.99922;962.15;28.0136;30;1.3751;3.661194817;0.010308;-3.2362;296.89;0.88422
17.01.2013 22:00;0.502616844;0.43174;87.423;13.3809332;10.728;51.89765056;27.139;37.867;1.876417098;0.94056;961.96;26.190736;30;1.3346;3.55336383;0.015625;-3.261;302.2;1.353
17.01.2013 22:30;0.495189467;0.42536;86.977;12.84085638;10.295;52.10800251;27.249;37.544;2.178140882;1.0918;961.81;27.964512;30;1.5079;4.014773954;0.011393;-3.1;303.51;1.0191
17.01.2013 23:00;0.472173914;0.40559;86.328;5.780318673;4.6343;48.27519875;25.2447;29.879;3.170453828;1.5892;961.64;26.521136;30;1.1665;3.105798672;0.011068;-3.3085;301.23;1.576
17.01.2013 23:30;0.467819935;0.40185;87.033;6.615254978;5.3037;48.79266455;25.5153;30.819;2.984519838;1.496;961.41;30.115888;30;1.264;3.365391789;0.010091;-3.4972;295.66;0.99403
18.01.2013 00:00;0.463838489;0.39843;89.34;7.298271293;5.8513;50.72293053;26.5247;32.376;2.483575365;1.2449;961.16;32.046368;30;1.3625;3.627647399;0.007053;-3.6503;291.33;0.63754
18.01.2013 00:30;0.465689512;0.40002;92.202;16.65382365;13.352;52.41970585;27.412;40.764;2.105921885;1.0556;960.81;34.66408;30;1.3551;3.607944947;0.0069444;-4.1695;36.143;0.64154
18.01.2013 01:00;0.461440307;0.39637;89.85;14.99866906;12.025;47.96598139;25.083;37.108;3.186413827;1.5972;960.75;32.432464;6.25;1.4612;3.890435508;0.0088976;-4.0249;38.873;1.0926
18.01.2013 01:30;0.43769133;0.37597;87.083;6.724392903;5.3912;42.47158846;22.2098;27.601;6.850630127;3.4339;960.57;27.652992;0;1.5027;4.000928988;0.0087891;-3.8333;5.6091;1.5348
18.01.2013 02:00;0.432440943;0.37146;87.507;5.706603801;4.5752;41.99351585;21.9598;26.535;6.62778864;3.3222;960.39;29.16528;0;1.389;3.698203477;0.011285;-3.8752;14.387;1.3057
18.01.2013 02:30;0.450927892;0.38734;89.734;12.28356696;9.8482;43.93640295;22.9758;32.824;4.136632275;2.0735;960.31;26.859088;0;2.002;5.330311994;0.0092231;-4.1418;39.081;1.3138
18.01.2013 03:00;0.445013931;0.38226;90.414;4.005548926;3.2114;43.22082386;22.6016;25.813;4.375633262;2.1933;960.1;30.667184;0;1.5169;4.038736396;0.017253;-4.2582;6.3332;0.97914
18.01.2013 03:30;0.445677506;0.38283;90.245;7.924535886;6.3534;46.78724555;24.4666;30.82;2.722775852;1.3648;959.81;30.408528;0;1.8323;4.878486847;0.014214;-4.1333;37.814;0.50115
18.01.2013 04:00;0.473710613;0.40691;90.399;14.73923263;11.817;48.62189701;25.426;37.243;2.470807366;1.2385;959.44;29.065216;0;2.0053;5.339098223;0.011393;-4.161;28.884;0.44311
18.01.2013 04:30;0.46075345;0.39578;87.694;34.96030729;28.029;49.77118357;26.027;54.056;3.321076319;1.6647;959.11;29.018016;0;2.1166;5.63543375;0.027995;-3.9867;36.012;1.4276
18.01.2013 05:00;0.455584555;0.39134;90.99;13.59421989;10.899;45.78214569;23.941;34.84;2.477390865;1.2418;958.87;29.591968;0;1.9767;5.262950909;0.015299;-4.7447;28.485;1.9163
18.01.2013 05:30;0.468110976;0.4021;88.959;30.99392329;24.849;49.68895508;25.984;50.833;1.582473814;0.79322;958.5;31.684816;0;1.9095;5.084031345;0.01237;-5.1724;41.917;2.1407
18.01.2013 06:00;0.491731896;0.42239;92.337;46.51146523;37.29;54.3511192;28.422;65.712;1.28489963;0.64406;958.3;31.95008;0;1.838;4.89366306;0.010417;-5.2666;33.181;1.206
18.01.2013 06:30;0.541674599;0.46529;92.976;61.62987419;49.411;60.0000252;31.376;80.787;1.368789376;0.68611;958.25;30.822;0;2.0972;5.583781376;0.0059679;-5.3723;33.705;1.8696
18.01.2013 07:00;0.654808209;0.56247;93.827;104.5790776;83.845;65.9070904;34.465;118.31;1.188680785;0.59583;958.12;33.589808;0;2.1237;5.654337454;0.01671;-5.5332;35.679;1.3661
18.01.2013 07:30;0.810503712;0.69621;93.297;140.9812528;113.03;77.60074651;40.58;153.61;1.435961022;0.71978;958.08;38.801632;0;1.9609;5.220883511;0.087891;-5.4418;28.709;2.0276
18.01.2013 08:00;0.812249961;0.69771;92.754;184.2123438;147.69;85.68973512;44.81;192.5;1.526952967;0.76539;958.19;40.63488;0;1.9876;5.291972088;5.0679;-5.8364;34.891;2.0389
18.01.2013 08:30;0.889969654;0.76447;91.764;235.9250107;189.15;98.00488563;51.25;240.4;2.079188887;1.0422;958.3;50.186272;0;2.2293;5.935496768;28.459;-5.9333;18.612;1.5568
18.01.2013 09:00;1.044221592;0.89697;91.128;213.7481844;171.37;101.6573604;53.16;224.53;2.400383869;1.2032;958.41;54.690096;0;2.8343;7.546305338;53.748;-5.7219;11.814;1.2445
18.01.2013 09:30;0.882158103;0.75776;91.255;178.9612505;143.48;92.05766232;48.14;191.62;2.701030353;1.3539;958.33;54.522064;0;2.4539;6.533492809;58.584;-5.4311;19.712;1.2465
18.01.2013 10:00;0.892321269;0.76649;90.704;150.8722669;120.96;79.01584144;41.32;162.28;3.432995813;1.7208;958.25;55.000672;0;2.2161;5.900351854;87.848;-5.4695;25.832;1.6466
18.01.2013 10:30;0.838734727;0.72046;88.635;163.4075371;131.01;81.04286932;42.38;173.39;3.597583304;1.8033;957.92;38.585456;0;2.1757;5.792787116;152.99;-5.2248;31.844;1.657
18.01.2013 11:00;0.976443873;0.83875;86.161;201.0008748;161.15;95.80575161;50.1;211.25;4.091345777;2.0508;956.92;39.671056;0;2.3704;6.311174601;154.07;-4.5848;36.669;1.3276
18.01.2013 11:30;0.856290344;0.73554;76.739;106.9165001;85.719;62.80153071;32.841;118.56;7.566635588;3.7928;956.34;45.456832;0;2.1448;5.710516067;146.81;-3.5363;55.812;1.5792
18.01.2013 12:00;0.751515443;0.64554;70.782;48.28261784;38.71;40.72413745;21.296;60.006;15.70184615;7.8706;955.91;41.922496;0;1.9487;5.188401091;199.97;-3.2135;92.779;1.1887
18.01.2013 12:30;0.654354184;0.56208;70.885;42.67230487;34.212;38.51926656;20.143;54.355;17.97754252;9.0113;955.29;44.59024;0;1.9187;5.108526286;203.69;-2.8334;50.732;2.077
18.01.2013 13:00;0.654214484;0.56196;71.868;54.00269237;43.296;48.73663444;25.486;68.782;13.62924076;6.8317;954.83;41.664784;0;1.9126;5.092285075;179.08;-2.7972;17.481;1.6258
18.01.2013 13:30;0.777848868;0.66816;75.072;77.52534517;62.155;68.82333334;35.99;98.145;9.617894477;4.821;954.39;47.357104;0;2.0803;5.538785236;141.56;-2.9028;11.981;1.8626
18.01.2013 14:00;0.717987474;0.61674;73.652;70.9895426;56.915;60.61769501;31.699;88.614;11.70346736;5.8664;954.16;48.043392;0;2.0925;5.571267657;119.64;-2.5857;29.364;1.2875
18.01.2013 14:30;0.643399386;0.55267;70.118;49.15696852;39.411;53.69902816;28.081;67.492;14.41487172;7.2255;954.25;37.520624;0;1.8382;4.894195559;52.724;-2.4001;35.253;2.4754
18.01.2013 15:00;0.690024217;0.59272;68.241;56.30643805;45.143;53.11386728;27.775;72.918;14.96469369;7.5011;954.09;35.628848;0;1.8384;4.894728057;88.197;-2.361;40.07;1.9682
18.01.2013 15:30;0.625459595;0.53726;67.982;53.61727959;42.987;56.22898843;29.404;72.391;13.63582426;6.835;953.85;30.485936;0;1.7256;4.59439879;79.038;-2.2779;45.26;2.5643
18.01.2013 16:00;0.695228037;0.59719;68.881;45.46623574;36.452;54.84066556;28.678;65.13;11.30147489;5.6649;953.51;33.372688;0;1.7737;4.722464728;18.918;-2.6447;52.619;2.5861
18.01.2013 16:30;0.792528996;0.68077;69.437;47.69389669;38.238;60.22950005;31.496;69.734;6.997462119;3.5075;953.17;36.385936;0;1.7766;4.730185959;5.219;-2.9811;53.17;3.0566
18.01.2013 17:00;0.723272786;0.62128;70.39;51.5405408;41.322;64.5665748;33.764;75.086;2.74930935;1.3781;953.11;36.620992;0;1.7983;4.787962068;0.17708;-3.3391;54.793;3.0184
18.01.2013 17:30;0.688406027;0.59133;70.984;45.54606233;36.516;68.10048755;35.612;72.128;2.561978861;1.2842;952.73;35.335264;0;1.7306;4.607711258;0.012261;-3.6058;59.49;2.8635
18.01.2013 18:00;0.709570557;0.60951;71.024;36.60049439;29.344;56.71088562;29.656;59;4.96495623;2.4887;952.51;34.1732;0;1.479;3.937827892;0.018772;-3.5697;58.957;2.658
18.01.2013 18:30;0.639080332;0.54896;72.289;37.272784;29.883;54.18092535;28.333;58.216;6.150385165;3.0829;952.14;34.658416;0;1.5451;4.113818713;0.012044;-3.8334;56.13;2.7563
18.01.2013 19:00;0.621163824;0.53357;72.928;24.2236301;19.421;54.98408734;28.753;48.174;4.485358256;2.2483;951.7;32.364496;0;1.5584;4.149229876;0.013346;-3.9694;58.911;2.3374
18.01.2013 19:30;0.598823487;0.51438;73.704;18.79791613;15.071;53.289798;27.867;42.938;4.294835766;2.1528;951.29;31.854736;0;1.528;4.068290074;0.008572;-4.1448;58.871;3.0437
18.01.2013 20:00;0.572664686;0.49191;74.183;15.680937;12.572;52.61667177;27.515;40.087;4.292641267;2.1517;950.86;28.336448;0;1.5207;4.048853871;0.012478;-4.3304;55.982;3.8507
18.01.2013 20:30;0.554887878;0.47664;74.41;10.39791308;8.3364;47.9805148;25.0906;33.427;7.054918116;3.5363;950.38;30.768192;0;1.5704;4.181179798;0.017795;-4.3391;55.039;4.0931
18.01.2013 21:00;0.539683875;0.46358;75.774;12.14599081;9.7379;46.09404027;24.1041;33.842;7.784689077;3.9021;950.12;35.481584;0;1.5557;4.142041144;0.011936;-4.4333;53.114;3.9261
18.01.2013 21:30;0.533909614;0.45862;77.062;8.134454889;6.5217;46.11545792;24.1153;30.637;7.691323082;3.8553;949.71;35.251248;0;1.506;4.009715217;0.012695;-4.5362;53.551;4.3368
18.01.2013 22:00;0.543059956;0.46648;77.817;8.861375831;7.1045;48.42015037;25.3205;32.425;4.979120729;2.4958;949.51;33.149904;0;1.4492;3.858485586;0.011502;-4.5666;50.436;4.115
18.01.2013 22:30;0.584189925;0.50181;78.255;13.58049969;10.888;52.68360193;27.55;38.438;4.173140773;2.0918;949.41;32.905408;0;1.5786;4.203012245;0.012478;-4.5218;41.581;3.0533
18.01.2013 23:00;0.569847405;0.48949;78.117;11.26353273;9.0304;51.92748229;27.1546;36.185;2.817338847;1.4122;949.28;33.421776;0;1.4971;3.986019024;0.013889;-4.1332;31.679;2.4023
18.01.2013 23:30;0.577461048;0.49603;78.591;12.63630073;10.131;50.62980199;26.476;36.607;3.505613809;1.7572;949.2;34.544192;0;1.2834;3.417044163;0.012587;-4.1276;26.474;2.0558
19.01.2013 00:00;0.593980558;0.51022;79.017;11.91362058;9.5516;48.99173399;25.6194;35.171;4.22620777;2.1184;948.9;35.91016;0;1.2562;3.344624339;0.011827;-4.2057;33.544;2.0323
19.01.2013 00:30;0.575307342;0.49418;79.109;8.211911633;6.5838;43.60634162;22.8032;29.387;5.784502185;2.8995;948.71;35.525952;0;1.2121;3.227208376;0.013455;-4.2724;39.133;2.0989
19.01.2013 01:00;0.550242857;0.47265;78.76;10.9942427;8.8145;44.62234153;23.3345;32.149;4.890542734;2.4514;948.34;36.436912;0;1.158;3.083167477;0.013238;-4.0968;39.352;2.0852
19.01.2013 01:30;0.554748178;0.47652;79.275;12.41677759;9.955;44.118453;23.071;33.026;5.478469202;2.7461;948.12;34.704672;0;1.2209;3.250638319;0.0099826;-4.3334;40.937;1.7146
19.01.2013 02:00;0.521406476;0.44788;79.175;11.8652257;9.5128;45.78061586;23.9402;33.453;6.019313673;3.0172;947.6;36.686128;0;1.5673;4.172926068;0.01161;-4.3028;40.176;1.9498
19.01.2013 02:30;0.519776644;0.44648;79.731;8.75036697;7.0155;43.09059688;22.5335;29.549;5.361163208;2.6873;947.51;35.765728;0;1.915;5.09867506;0.015082;-4.2942;28.426;1.3428
19.01.2013 03:00;0.510544811;0.43855;79.305;9.16958133;7.3516;46.10035082;24.1074;31.459;3.717283298;1.8633;947.36;35.307888;0;1.5105;4.021696437;0.012044;-4.2;38.323;2.0271
19.01.2013 03:30;0.519951269;0.44663;79.9;7.158824207;5.7395;42.0866444;22.0085;27.748;4.41154326;2.2113;946.91;34.530976;0;1.5799;4.206473487;0.01161;-4.1667;22.25;1.9367
19.01.2013 04:00;0.513536717;0.44112;79.625;7.755902202;6.2182;44.67072248;23.3598;29.578;3.554690807;1.7818;946.54;36.85416;0;1.4977;3.987616521;0.017361;-4.1389;32.323;2.0135
19.01.2013 04:30;0.520125894;0.44678;80.472;13.98087996;11.209;43.91383792;22.964;34.173;2.57474686;1.2906;945.98;33.502016;0.91667;1.8614;4.955965408;0.018772;-4.3333;39.645;1.7539
19.01.2013 05:00;0.51862412;0.44549;80.146;9.115448919;7.3082;47.90440564;25.0508;32.359;1.693415758;0.84883;945.61;33.81448;0;1.6126;4.293537024;0.017687;-4.0247;36.74;1.6517
19.01.2013 05:30;0.530754726;0.45591;80.662;11.42430849;9.1593;47.03029767;24.5937;33.753;1.354485226;0.67894;945.44;36.71256;0;1.6525;4.399770515;0.013997;-4.091;28.378;1.5228
19.01.2013 06:00;0.529334444;0.45469;80.11;9.814181095;7.8684;45.51366011;23.8006;31.669;1.786302953;0.89539;945.4;36.333072;0;1.6252;4.327084442;0.014323;-3.9029;21.614;2.2542
19.01.2013 06:30;0.523222574;0.44944;80.958;16.26217441;13.038;44.96368538;23.513;36.551;1.618822712;0.81144;945.57;36.208464;2.3;1.601;4.262652099;0.016819;-4.0477;45.911;1.2961
19.01.2013 07:00;0.554235945;0.47608;83.008;15.08722669;12.096;45.67314514;23.884;35.98;1.514424368;0.75911;945.62;37.0288;18.717;1.6315;4.343858151;0.010634;-4.2581;17.824;1.314
19.01.2013 07:30;0.54344413;0.46681;86.428;20.58528351;16.504;49.29119867;25.776;42.28;1.46520772;0.73444;945.62;34.362944;30;1.7828;4.746693418;0.016602;-4.2057;30.714;1.0066
19.01.2013 08:00;0.566797292;0.48687;87.011;29.88134011;23.957;47.5032071;24.841;48.798;1.927169895;0.966;945.32;34.783024;30;1.6232;4.321759455;1.7045;-4.0129;16.761;1.3015
19.01.2013 08:30;0.588264505;0.50531;83.841;21.44341942;17.192;42.90988544;22.439;39.631;3.994787783;2.0024;945.24;36.33024;30;1.6636;4.429324193;14.316;-3.7449;22.361;1.9358
19.01.2013 09:00;0.62880075;0.54013;85.422;27.47656389;22.029;42.36488266;22.154;44.183;4.672090246;2.3419;945.25;39.47376;30;1.8112;4.822308234;27.651;-3.8941;21.118;1.7617
19.01.2013 09:30;0.725554551;0.62324;85.592;39.59523904;31.745;46.96967806;24.562;56.307;5.680363191;2.8473;945.1;34.911408;18.783;1.8906;5.033710218;54.918;-3.6942;26.128;1.5861
19.01.2013 10:00;0.723330994;0.62133;84.305;46.43912238;37.232;50.02360591;26.159;63.391;6.361456154;3.1887;945.01;37.304448;0;1.8781;5.000429049;78.308;-3.4218;25.872;1.8783
19.01.2013 10:30;0.661979469;0.56863;83.003;56.84402029;45.574;44.68257868;23.366;68.94;8.217005553;4.1188;944.93;41.429728;0;1.8022;4.798345792;112.83;-3.1609;32.708;0.88791
19.01.2013 11:00;0.62894045;0.54025;80.005;37.49480172;30.061;42.06082847;21.995;52.056;11.65658487;5.8429;944.78;40.580128;0.1;1.8934;5.0411652;119.94;-2.9191;15.367;0.42189
19.01.2013 11:30;0.672061143;0.57729;80.835;36.91730619;29.598;46.73446634;24.439;54.037;9.633455476;4.8288;944.39;39.85608;0.066667;1.9389;5.162308654;115.31;-2.5364;12.482;1.4399
19.01.2013 12:00;0.652305253;0.56032;82.334;43.11384573;34.566;50.75792545;26.543;61.109;10.46955993;5.2479;944.06;42.30104;0.58333;1.61;4.286614541;123.19;-2.5304;19.991;2.0311
19.01.2013 12:30;0.679081061;0.58332;84.215;45.53982588;36.511;49.46904168;25.869;62.38;8.768623023;4.3953;943.65;46.617008;1.1833;1.6137;4.296465767;109.65;-2.2858;25.441;1.7772
19.01.2013 13:00;0.646542633;0.55537;84.052;50.84330537;40.763;57.31899399;29.974;70.737;9.985373457;5.0052;943.15;46.730288;3.1333;1.6105;4.287945788;101.47;-2.1608;21.807;2.1416
19.01.2013 13:30;0.695786837;0.59767;83.63;31.08871737;24.925;46.60825517;24.373;49.298;10.61679092;5.3217;942.87;45.113216;4.4833;1.5023;3.999863991;87.627;-1.9029;10.986;1.7411
19.01.2013 14:00;0.658661597;0.56578;82.218;26.14445757;20.961;43.77615301;22.892;43.853;11.59114887;5.8101;942.68;41.202224;0;1.6071;4.27889331;89.757;-1.8332;17.787;1.9739
19.01.2013 14:30;0.668312529;0.57407;80.44;36.59550523;29.34;51.77717626;27.076;56.416;10.78676491;5.4069;942.55;42.33408;0;1.5315;4.077608801;87.225;-1.6913;28.187;1.9731
19.01.2013 15:00;0.635785743;0.54613;78.994;27.65118457;22.169;48.51672104;25.371;47.54;12.55672882;6.2941;942.21;41.56472;0;1.5164;4.037405149;66.71;-1.6334;36.334;2.3883
19.01.2013 15:30;0.65320166;0.56109;78.636;28.64776974;22.968;44.82217589;23.439;46.407;13.60589926;6.82;942.01;40.37528;0;1.4538;3.870733056;64.193;-1.5971;37.859;1.9614
19.01.2013 16:00;0.62141994;0.53379;78.981;22.84287944;18.314;49.74823609;26.015;44.329;11.77788086;5.9037;941.93;47.434512;0;1.3916;3.70512596;37.475;-1.4304;37.485;2.2558
19.01.2013 16:30;0.639033765;0.54892;79.692;17.02551624;13.65;49.13821543;25.696;39.346;8.975704012;4.4991;941.77;54.259632;0;1.3132;3.496386469;9.1522;-1.4362;35.579;2.1317
19.01.2013 17:00;0.627927626;0.53938;79.971;19.04862153;15.272;54.6322259;28.569;43.841;5.222710216;2.6179;941.74;47.990528;0;1.4356;3.822275674;0.40951;-1.4696;37.385;2.3511
19.01.2013 17:30;0.598509162;0.51411;79.388;11.77616916;9.4414;52.82817109;27.6256;37.067;4.241968269;2.1263;941.76;44.895152;0;1.4766;3.931437908;0.0090061;-1.5304;37.006;2.1476
19.01.2013 18:00;0.585540357;0.50297;78.368;12.36464085;9.9132;53.06567756;27.7498;37.663;4.069001779;2.0396;941.81;38.99704;0;1.6932;4.508134;0.014214;-1.4638;41.306;2.2818
19.01.2013 18:30;0.585097974;0.50259;76.932;18.06825115;14.486;54.72210355;28.616;43.102;6.346892655;3.1814;941.97;39.125424;0;1.6516;4.397374271;0.0078125;-1.3333;36.307;1.7236
19.01.2013 19:00;0.662561552;0.56913;76.814;23.69976806;19.001;56.91358841;29.762;48.763;3.627109303;1.8181;942;39.196224;0;1.4293;3.805501965;0.023546;-1.4;42.101;1.477
19.01.2013 19:30;0.592991017;0.50937;77.526;20.07389438;16.094;57.66703085;30.156;46.25;2.39918687;1.2026;941.91;37.451712;0.38333;1.6045;4.271970827;0.01378;-1.3609;21.662;2.0025
19.01.2013 20:00;0.625669145;0.53744;78.382;20.83973079;16.708;59.98663916;31.369;48.077;1.775430203;0.88994;941.83;37.4536;0.5;1.5624;4.15987985;0.0098741;-1.1971;37.198;1.7287
19.01.2013 20:30;0.632060414;0.54293;79.629;17.7439556;14.226;58.29617441;30.485;44.711;1.421437423;0.7125;941.8;40.127952;6.4167;1.5833;4.215525964;0.008572;-1.2028;32.898;1.6374
19.01.2013 21:00;0.694576105;0.59663;81.085;18.4586531;14.799;55.93258341;29.249;44.048;1.913544046;0.95917;941.63;41.391024;30;1.5211;4.049918868;0.013021;-1.2333;31.025;2.2303
19.01.2013 21:30;0.599254228;0.51475;83.316;9.192157289;7.3697;51.65153877;27.0103;34.38;2.561579861;1.284;941.35;43.668896;30;1.2524;3.334506864;0.024631;-1.2333;33.052;3.1115
19.01.2013 22:00;0.610383651;0.52431;85.329;12.39894134;9.9407;51.8867505;27.1333;37.074;2.646566856;1.3266;941.29;40.784976;30;1.1572;3.081037482;0.16189;-1.1667;24.993;2.3197
19.01.2013 22:30;0.601664051;0.51682;85.554;10.96193787;8.7886;54.07460201;28.2774;37.066;2.01794239;1.0115;941.06;41.206;30;1.0185;2.711749634;0.015191;-1.0971;38.297;2.2689
19.01.2013 23:00;0.592222668;0.50871;85.991;11.18408032;8.9667;51.73950414;27.0563;36.023;2.518487863;1.2624;940.62;41.785616;21.133;0.90896;2.420100095;0.011502;-1.1;37.735;4.5137
19.01.2013 23:30;0.592152818;0.50865;85.558;14.45110851;11.586;52.5306187;27.47;39.056;2.548013861;1.2772;940.81;40.67736;0.45;0.79941;2.128423932;0.012478;-1.1;29.66;2.8044
20.01.2013 00:00;0.598194837;0.51384;85.536;9.105595324;7.3003;50.1683663;26.2347;33.535;2.916490341;1.4619;940.67;39.790944;0;0.7994;2.128397307;0.013455;-1.1391;26.081;3.1324
20.01.2013 00:30;0.581011753;0.49908;85.256;11.49702553;9.2176;49.86373843;26.0754;35.293;2.932250841;1.4698;940.51;39.973136;0;0.80393;2.140458402;0.014757;-1.2637;21.486;2.7744
20.01.2013 01:00;0.575842858;0.49464;85.983;15.38907101;12.338;51.51519247;26.939;39.277;2.348114872;1.177;940.32;42.30576;0;0.78032;2.077596931;0.012804;-1.2029;20.598;2.4193
20.01.2013 01:30;0.579835946;0.49807;85.973;10.44680687;8.3756;50.38961831;26.3504;34.726;2.345720872;1.1758;939.9;41.979136;0;0.80692;2.148419258;0.013346;-1.2971;18.898;2.5937
